tweet_id,timestamp,source,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
892420643555336193,2017-08-01 16:23:56+00:00,Twitter for iPhone,13,10,Phineas,None,8853,39467,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,orange,0.0970486,False,bagel,0.0858511,False,banana,0.07611,False
892177421306343426,2017-08-01 00:17:27+00:00,Twitter for iPhone,13,10,Tilly,None,6514,33819,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,Chihuahua,0.323581,True,Pekinese,0.0906465,True,papillon,0.0689569,True
891815181378084864,2017-07-31 00:18:03+00:00,Twitter for iPhone,12,10,Archie,None,4328,25461,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,Chihuahua,0.716012,True,malamute,0.078253,True,kelpie,0.0313789,True
891689557279858688,2017-07-30 15:58:51+00:00,Twitter for iPhone,13,10,Darla,None,8964,42908,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,paper_towel,0.1702779999999999,False,Labrador_retriever,0.1680859999999999,True,spatula,0.0408359,False
891327558926688256,2017-07-29 16:00:24+00:00,Twitter for iPhone,12,10,Franklin,None,9774,41048,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,basset,0.555712,True,English_springer,0.2257699999999999,True,German_short-haired_pointer,0.175219,True
891087950875897856,2017-07-29 00:08:17+00:00,Twitter for iPhone,13,10,None,None,3261,20562,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,Chesapeake_Bay_retriever,0.425595,True,Irish_terrier,0.116317,True,Indian_elephant,0.0769021999999999,False
890971913173991426,2017-07-28 16:27:12+00:00,Twitter for iPhone,13,10,Jax,None,2158,12041,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,Appenzeller,0.341703,True,Border_collie,0.199287,True,ice_lolly,0.193548,False
890729181411237888,2017-07-28 00:22:40+00:00,Twitter for iPhone,13,10,None,None,16716,56848,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,Pomeranian,0.566142,True,Eskimo_dog,0.1784059999999999,True,Pembroke,0.0765069,True
890609185150312448,2017-07-27 16:25:51+00:00,Twitter for iPhone,13,10,Zoey,None,4429,28226,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Irish_terrier,0.4875739999999999,True,Irish_setter,0.193054,True,Chesapeake_Bay_retriever,0.118184,True
890240255349198849,2017-07-26 15:59:51+00:00,Twitter for iPhone,14,10,Cassie,doggo,7711,32467,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Pembroke,0.511319,True,Cardigan,0.451038,True,Chihuahua,0.0292482,True
890006608113172480,2017-07-26 00:31:25+00:00,Twitter for iPhone,13,10,Koda,None,7624,31166,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Samoyed,0.957979,True,Pomeranian,0.0138835,True,chow,0.00816748,True
889880896479866881,2017-07-25 16:11:53+00:00,Twitter for iPhone,13,10,Bruno,None,5156,28268,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,French_bulldog,0.377417,True,Labrador_retriever,0.151317,True,muzzle,0.0829811,False
889665388333682689,2017-07-25 01:55:32+00:00,Twitter for iPhone,13,10,None,puppo,8538,38818,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Pembroke,0.966327,True,Cardigan,0.0273557,True,basenji,0.00463323,True
889638837579907072,2017-07-25 00:10:02+00:00,Twitter for iPhone,12,10,Ted,None,4735,27672,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,French_bulldog,0.99165,True,boxer,0.00212864,True,Staffordshire_bullterrier,0.00149818,True
889531135344209921,2017-07-24 17:02:04+00:00,Twitter for iPhone,13,10,Stuart,puppo,2321,15359,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,golden_retriever,0.953442,True,Labrador_retriever,0.0138341,True,redbone,0.00795775,True
889278841981685760,2017-07-24 00:19:32+00:00,Twitter for iPhone,13,10,Oliver,None,5637,25652,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,whippet,0.626152,True,borzoi,0.194742,True,Saluki,0.0273507,True
888917238123831296,2017-07-23 00:22:39+00:00,Twitter for iPhone,12,10,Jim,None,4709,29611,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,golden_retriever,0.714719,True,Tibetan_mastiff,0.1201839999999999,True,Labrador_retriever,0.1055059999999999,True
888804989199671297,2017-07-22 16:56:37+00:00,Twitter for iPhone,13,10,Zeke,None,4559,26080,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,golden_retriever,0.46976,True,Labrador_retriever,0.184172,True,English_setter,0.0734817,True
888554962724278272,2017-07-22 00:23:06+00:00,Twitter for iPhone,13,10,Ralphus,None,3732,20290,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,Siberian_husky,0.700377,True,Eskimo_dog,0.166511,True,malamute,0.111411,True
888078434458587136,2017-07-20 16:49:33+00:00,Twitter for iPhone,12,10,Gerald,None,3653,22201,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,French_bulldog,0.995026,True,pug,0.000931908,True,bull_mastiff,0.000903211,True
887705289381826560,2017-07-19 16:06:48+00:00,Twitter for iPhone,13,10,Jeffrey,None,5609,30779,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,basset,0.821664,True,redbone,0.0875815,True,Weimaraner,0.0262364,True
887473957103951883,2017-07-19 00:47:34+00:00,Twitter for iPhone,13,10,Canela,None,18781,69871,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,Pembroke,0.809197,True,Rhodesian_ridgeback,0.05495,True,beagle,0.0389148,True
887343217045368832,2017-07-18 16:08:03+00:00,Twitter for iPhone,13,10,None,None,10737,34222,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,Mexican_hairless,0.330741,True,sea_lion,0.275645,False,Weimaraner,0.134203,True
887101392804085760,2017-07-18 00:07:08+00:00,Twitter for iPhone,12,10,None,None,6167,31061,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,Samoyed,0.733942,True,Eskimo_dog,0.0350295,True,Staffordshire_bullterrier,0.0297047,True
886983233522544640,2017-07-17 16:17:36+00:00,Twitter for iPhone,13,10,Maya,None,8084,35859,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,Chihuahua,0.793469,True,toy_terrier,0.143528,True,can_opener,0.0322529,False
886736880519319552,2017-07-16 23:58:41+00:00,Twitter for iPhone,13,10,Mingus,None,3443,12306,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,kuvasz,0.309706,True,Great_Pyrenees,0.186136,True,Dandie_Dinmont,0.0863463,True
886680336477933568,2017-07-16 20:14:00+00:00,Twitter for iPhone,13,10,Derek,None,4610,22798,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,convertible,0.738995,False,sports_car,0.139952,False,car_wheel,0.0441726999999999,False
886366144734445568,2017-07-15 23:25:31+00:00,Twitter for iPhone,12,10,Roscoe,pupper,3316,21524,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,French_bulldog,0.999201,True,Chihuahua,0.000361178,True,Boston_bull,7.55616e-05,True
886258384151887873,2017-07-15 16:17:19+00:00,Twitter for iPhone,13,10,Waffles,None,6523,28469,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,pug,0.943575,True,shower_cap,0.0252856,False,Siamese_cat,0.00284892,False
885984800019947520,2017-07-14 22:10:11+00:00,Twitter for iPhone,12,10,Jimbo,None,7097,33382,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,Blenheim_spaniel,0.972494,True,Shih-Tzu,0.00663012,True,Bernese_mountain_dog,0.00623915,True
885528943205470208,2017-07-13 15:58:47+00:00,Twitter for iPhone,13,10,Maisey,None,6683,36689,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,pug,0.369275,True,Labrador_retriever,0.265835,True,kuvasz,0.134697,True
885311592912609280,2017-07-13 01:35:06+00:00,Twitter for iPhone,13,10,Lilly,None,19297,0,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador_retriever,0.908703,True,seat_belt,0.0570909,False,pug,0.0119335,True
885167619883638784,2017-07-12 16:03:00+00:00,Twitter for iPhone,13,10,None,None,4556,22367,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,malamute,0.8124819999999999,True,Siberian_husky,0.0717125,True,Eskimo_dog,0.0557697,True
884925521741709313,2017-07-12 00:01:00+00:00,Twitter for iPhone,12,10,Earl,None,16439,68152,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,Italian_greyhound,0.259916,True,American_Staffordshire_terrier,0.198451,True,Staffordshire_bullterrier,0.127725,True
884876753390489601,2017-07-11 20:47:12+00:00,Twitter for iPhone,13,10,Lola,None,6096,28514,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,chow,0.822103,True,Norwich_terrier,0.106075,True,Norfolk_terrier,0.0373485,True
884562892145688576,2017-07-11 00:00:02+00:00,Twitter for iPhone,13,10,Kevin,None,5100,24765,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,pug,0.5464060000000001,True,French_bulldog,0.404291,True,Brabancon_griffon,0.0440019,True
884441805382717440,2017-07-10 15:58:53+00:00,Twitter for iPhone,14,10,None,None,5856,27478,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,Pembroke,0.993225,True,Cardigan,0.00321648,True,Chihuahua,0.00208089,True
884162670584377345,2017-07-09 21:29:42+00:00,Twitter for iPhone,12,10,Yogi,doggo,3128,20771,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,German_shepherd,0.707046,True,malinois,0.199396,True,Norwegian_elkhound,0.0491476,True
883838122936631299,2017-07-09 00:00:04+00:00,Twitter for iPhone,12,10,Noah,None,3586,22349,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,Doberman,0.610946,True,miniature_pinscher,0.299603,True,kelpie,0.0630203,True
883482846933004288,2017-07-08 00:28:19+00:00,Twitter for iPhone,5,10,Bella,None,10407,46860,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,golden_retriever,0.943082,True,Labrador_retriever,0.032409,True,kuvasz,0.00550072,True
883360690899218434,2017-07-07 16:22:55+00:00,Twitter for iPhone,13,10,Grizzwald,floofer,3825,22986,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,chow,0.987997,True,Tibetan_mastiff,0.00709872,True,Newfoundland,0.00214033,True
883117836046086144,2017-07-07 00:17:54+00:00,Twitter for iPhone,13,10,None,None,6949,37914,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,golden_retriever,0.949562,True,Labrador_retriever,0.0459479,True,kuvasz,0.00247094,True
882992080364220416,2017-07-06 15:58:11+00:00,Twitter for iPhone,13,10,Rusty,None,4122,24445,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,Eskimo_dog,0.4667779999999999,True,Siberian_husky,0.406044,True,dingo,0.0734143999999999,False
882762694511734784,2017-07-06 00:46:41+00:00,Twitter for iPhone,12,10,Gus,pupper,5134,28903,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,Labrador_retriever,0.85005,True,Chesapeake_Bay_retriever,0.074257,True,flat-coated_retriever,0.0155793999999999,True
882627270321602560,2017-07-05 15:48:34+00:00,Twitter for iPhone,13,10,Stanley,None,6342,28382,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,Pembroke,0.542982,True,Chihuahua,0.251988,True,Cardigan,0.107699,True
882268110199369728,2017-07-04 16:01:23+00:00,Twitter for iPhone,13,10,Alfy,None,12118,45880,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,golden_retriever,0.762211,True,Labrador_retriever,0.0989848999999999,True,cocker_spaniel,0.0171995,True
882045870035918850,2017-07-04 01:18:17+00:00,Twitter for iPhone,13,10,Koko,None,5203,29900,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,web_site,0.949591,False,dhole,0.0173258,False,golden_retriever,0.00694063,True
881906580714921986,2017-07-03 16:04:48+00:00,Twitter for iPhone,12,10,Rey,None,3533,24773,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,Weimaraner,0.291539,True,Chesapeake_Bay_retriever,0.278966,True,koala,0.127017,False
881666595344535552,2017-07-03 00:11:11+00:00,Twitter for iPhone,13,10,Gary,None,11099,51522,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,Saluki,0.529012,True,Afghan_hound,0.250003,True,golden_retriever,0.160739,True
881268444196462592,2017-07-01 21:49:04+00:00,Twitter for iPhone,12,10,Elliot,None,5358,23501,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,tusker,0.473303,False,Indian_elephant,0.245646,False,ibex,0.0556607,False
880935762899988482,2017-06-30 23:47:07+00:00,Twitter for iPhone,13,10,Louis,None,2886,17346,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,street_sign,0.251801,False,umbrella,0.115123,False,traffic_light,0.0695338,False
880872448815771648,2017-06-30 19:35:32+00:00,Twitter for iPhone,12,10,None,None,3989,21734,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,Pembroke,0.791416,True,Norwich_terrier,0.0613929,True,Chihuahua,0.0337257,True
880465832366813184,2017-06-29 16:39:47+00:00,Twitter for iPhone,12,10,Bella,None,6546,29075,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,golden_retriever,0.913255,True,Labrador_retriever,0.0263286,True,cocker_spaniel,0.00937082,True
880221127280381952,2017-06-29 00:27:25+00:00,Twitter for iPhone,12,10,Jesse,None,4436,27640,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,Chihuahua,0.238525,True,meerkat,0.104256,False,clumber,0.0525802999999999,True
880095782870896641,2017-06-28 16:09:20+00:00,Twitter for iPhone,11,10,None,None,4533,28150,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,miniature_pinscher,0.120298,True,Rhodesian_ridgeback,0.106395,True,beagle,0.106073,True
879862464715927552,2017-06-28 00:42:13+00:00,Twitter for iPhone,13,10,Romeo,None,3642,22667,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,basset,0.813507,True,beagle,0.146654,True,cocker_spaniel,0.00948502,True
879492040517615616,2017-06-27 00:10:17+00:00,Twitter for iPhone,12,10,Bailey,None,3323,23822,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,German_short-haired_pointer,0.479896,True,vizsla,0.1243529999999999,True,bath_towel,0.0733202,False
879415818425184262,2017-06-26 19:07:24+00:00,Twitter for iPhone,13,10,Duddles,None,45849,107956,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,English_springer,0.383404,True,Boston_bull,0.134967,True,Cardigan,0.110481,True
879376492567855104,2017-06-26 16:31:08+00:00,Twitter for iPhone,12,10,Jack,None,3261,17099,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,tricycle,0.663601,False,Labrador_retriever,0.0334961,True,Pembroke,0.0188266,True
879050749262655488,2017-06-25 18:56:45+00:00,Twitter for iPhone,11,10,Steven,None,4941,23022,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,tabby,0.311861,False,window_screen,0.169123,False,Egyptian_cat,0.132932,False
879008229531029506,2017-06-25 16:07:47+00:00,Twitter for iPhone,13,10,Beau,None,2812,19317,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,vizsla,0.960513,True,miniature_pinscher,0.00943065,True,American_Staffordshire_terrier,0.0087113,True
878776093423087618,2017-06-25 00:45:22+00:00,Twitter for iPhone,13,10,Snoopy,puppo,4319,19763,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,Italian_greyhound,0.734684,True,whippet,0.1504869999999999,True,Ibizan_hound,0.0397246,True
878281511006478336,2017-06-23 16:00:04+00:00,Twitter for iPhone,13,10,Shadow,None,1349,7913,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,basset,0.32042,True,collie,0.215975,True,Appenzeller,0.1285069999999999,True
878057613040115712,2017-06-23 01:10:23+00:00,Twitter for iPhone,14,10,Emmy,None,7181,42876,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,French_bulldog,0.839097,True,Boston_bull,0.0787993999999999,True,toy_terrier,0.0152433999999999,True
877736472329191424,2017-06-22 03:54:17+00:00,Twitter for iPhone,13,10,Aja,None,17300,71144,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,Chesapeake_Bay_retriever,0.8379559999999999,True,Labrador_retriever,0.0620342,True,Weimaraner,0.0405991,True
877611172832227328,2017-06-21 19:36:23+00:00,Twitter for iPhone,14,10,None,pupper,83,0,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,Irish_setter,0.3647289999999999,True,golden_retriever,0.202907,True,Irish_terrier,0.107473,True
877556246731214848,2017-06-21 15:58:08+00:00,Twitter for iPhone,12,10,Penny,None,3994,23258,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,basset,0.995368,True,Welsh_springer_spaniel,0.00193621,True,bathtub,0.000467919,False
877316821321428993,2017-06-21 00:06:44+00:00,Twitter for iPhone,13,10,Dante,None,5414,27907,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,Saluki,0.5099670000000001,True,Italian_greyhound,0.0904973,True,golden_retriever,0.0794058,True
877201837425926144,2017-06-20 16:29:50+00:00,Twitter for iPhone,12,10,Nelly,None,5880,27755,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,Pembroke,0.93112,True,Cardigan,0.0686982,True,basenji,8.17379e-05,True
876838120628539392,2017-06-19 16:24:33+00:00,Twitter for iPhone,12,10,Ginger,pupper,3506,21125,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,bloodhound,0.575751,True,redbone,0.24097,True,Tibetan_mastiff,0.0889348,True
876484053909872640,2017-06-18 16:57:37+00:00,Twitter for iPhone,13,10,Benedict,None,2511,19163,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,golden_retriever,0.874566,True,Irish_terrier,0.0373542,True,chow,0.0167235999999999,True
876120275196170240,2017-06-17 16:52:05+00:00,Twitter for iPhone,13,10,Venti,None,4903,28490,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,Bernese_mountain_dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_dog,0.0949327,True
875747767867523072,2017-06-16 16:11:53+00:00,Twitter for iPhone,13,10,Goose,None,4497,25773,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,Labrador_retriever,0.799551,True,Chesapeake_Bay_retriever,0.179975,True,vizsla,0.0046176,True
875144289856114688,2017-06-15 00:13:52+00:00,Twitter for iPhone,13,10,Nugget,None,5081,22185,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,Siberian_husky,0.245048,True,Pembroke,0.223716,True,dingo,0.160753,False
875021211251597312,2017-06-14 16:04:48+00:00,Twitter for iPhone,12,10,None,None,4922,26022,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,West_Highland_white_terrier,0.7143189999999999,True,Siberian_husky,0.0919133,True,Great_Pyrenees,0.0460381999999999,True
874680097055178752,2017-06-13 17:29:20+00:00,Twitter for iPhone,12,10,Cash,None,4875,28439,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Labrador_retriever,0.836052,True,Staffordshire_bullterrier,0.0470690999999999,True,beagle,0.0360071,True
874296783580663808,2017-06-12 16:06:11+00:00,Twitter for iPhone,13,10,Jed,pupper,4308,26651,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,cocker_spaniel,0.437216,True,miniature_poodle,0.2771909999999999,True,toy_poodle,0.157402,True
874057562936811520,2017-06-12 00:15:36+00:00,Twitter for iPhone,12,10,None,None,4125,23134,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,flat-coated_retriever,0.8321770000000001,True,black-and-tan_coonhound,0.0404369,True,Newfoundland,0.0282283,True
874012996292530176,2017-06-11 21:18:31+00:00,Twitter for iPhone,13,10,Sebastian,puppo,11007,35501,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,Cardigan,0.806674,True,Pembroke,0.116622,True,kelpie,0.0491819,True
873697596434513921,2017-06-11 00:25:14+00:00,Twitter for iPhone,14,10,Walter,None,12518,0,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False
873580283840344065,2017-06-10 16:39:04+00:00,Twitter for iPhone,13,10,None,None,4143,24837,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland,0.678537,True,Tibetan_mastiff,0.244022,True,chow,0.0485295,True
873213775632977920,2017-06-09 16:22:42+00:00,Twitter for iPhone,12,10,Sierra,pupper,1667,7467,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,vizsla,0.6197819999999999,True,bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True
872967104147763200,2017-06-09 00:02:31+00:00,Twitter for iPhone,12,10,None,doggo,5669,28031,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador_retriever,0.476913,True,Chesapeake_Bay_retriever,0.174145,True,German_short-haired_pointer,0.0928614,True
872820683541237760,2017-06-08 14:20:41+00:00,Twitter for iPhone,13,10,None,None,3884,15029,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,pug,0.99912,True,French_bulldog,0.00055192,True,bull_mastiff,7.28904e-05,True
872620804844003328,2017-06-08 01:06:27+00:00,Twitter for iPhone,13,10,Monkey,None,3911,21309,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,cocker_spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True
872486979161796608,2017-06-07 16:14:40+00:00,Twitter for iPhone,12,10,None,None,9429,41606,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke,0.931861,True,Cardigan,0.0377211999999999,True,Chihuahua,0.0119667,True
872261713294495745,2017-06-07 01:19:32+00:00,Twitter for iPhone,13,10,Harry,None,6649,35085,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,Labrador_retriever,0.972019,True,flat-coated_retriever,0.00817828,True,Chesapeake_Bay_retriever,0.00735927,True
872122724285648897,2017-06-06 16:07:15+00:00,Twitter for iPhone,12,10,Kody,None,8549,35324,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,basketball,0.808396,False,pug,0.0667363,True,dalmatian,0.0545697999999999,True
871879754684805121,2017-06-06 00:01:46+00:00,Twitter for iPhone,13,10,Lassie,None,11918,39090,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland_sheepdog,0.969171,True,collie,0.0182607,True,Pomeranian,0.00851534,True
871762521631449091,2017-06-05 16:15:56+00:00,Twitter for iPhone,12,10,Rover,pupper,3678,20787,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,Labrador_retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True
871515927908634625,2017-06-04 23:56:03+00:00,Twitter for iPhone,12,10,Napolean,doggo,3628,20730,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,komondor,0.974781,True,briard,0.0200412999999999,True,swab,0.00322824,False
871032628920680449,2017-06-03 15:55:36+00:00,Twitter for iPhone,13,10,Boomer,None,3999,23255,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,kelpie,0.398053,True,macaque,0.0689549,False,dingo,0.0506018,False
870804317367881728,2017-06-03 00:48:22+00:00,Twitter for iPhone,11,10,None,None,6393,33791,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,home_theater,0.16829,False,sandbar,0.0980404,False,television,0.0797293999999999,False
870656317836468226,2017-06-02 15:00:16+00:00,Twitter for iPhone,13,10,Cody,None,2817,12819,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,0.945495,True,Cardigan,0.0458755,True,beagle,0.00432943,True
870374049280663552,2017-06-01 20:18:38+00:00,Twitter for iPhone,13,10,Zoey,None,27680,85011,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True
870308999962521604,2017-06-01 16:00:09+00:00,Twitter for iPhone,13,10,Rumble,None,4384,22453,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater_Swiss_Mountain_dog,0.6227520000000001,True,Appenzeller,0.158463,True,EntleBucher,0.148115,True
870063196459192321,2017-05-31 23:43:25+00:00,Twitter for iPhone,14,10,Clifford,None,8840,37771,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,comic_book,0.534409,False,envelope,0.2807219999999999,False,book_jacket,0.0437855,False
869772420881756160,2017-05-31 04:27:59+00:00,Twitter for iPhone,13,10,Dewey,None,10663,43710,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True
869702957897576449,2017-05-30 23:51:58+00:00,Twitter for iPhone,13,10,Stanley,None,6728,29116,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True
869596645499047938,2017-05-30 16:49:31+00:00,Twitter for iPhone,12,10,Scout,doggo,3327,16476,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False
869227993411051520,2017-05-29 16:24:37+00:00,Twitter for iPhone,13,10,Gizmo,None,4023,21112,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True
868880397819494401,2017-05-28 17:23:24+00:00,Twitter for iPhone,14,10,Walter,None,12518,55098,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False
868622495443632128,2017-05-28 00:18:35+00:00,Twitter for iPhone,13,10,None,None,6275,28295,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True
868552278524837888,2017-05-27 19:39:34+00:00,Twitter for iPhone,12,10,Cooper,None,2240,10539,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,whippet,0.378151,True,Italian_greyhound,0.275935,True,American_Staffordshire_terrier,0.0949906,True
867900495410671616,2017-05-26 00:29:37+00:00,Twitter for iPhone,12,10,None,None,4439,24964,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True
867774946302451713,2017-05-25 16:10:44+00:00,Twitter for iPhone,13,10,Harold,None,7788,35179,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border_collie,0.661953,True,Cardigan,0.175718,True,collie,0.0871424,True
867421006826221569,2017-05-24 16:44:18+00:00,Twitter for iPhone,12,10,Shikha,puppo,2697,16755,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo_dog,0.6164569999999999,True,Siberian_husky,0.38133,True,malamute,0.00167022,True
